token_address,from_address,to_address,value,transaction_index,transaction_hash,block_number,reserve_data
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x3bfe65f217df9ad7358698580aeb47f692241c48,694278328439088971942,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,694278328439088971942,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,694278328439088971942,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0x72e95b8931767c79ba4eee721354d6e99a61d004,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,1074361409425,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,0x3bfe65f217df9ad7358698580aeb47f692241c48,1074361409425,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x3bfe65f217df9ad7358698580aeb47f692241c48,16996486341528,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3bfe65f217df9ad7358698580aeb47f692241c48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,16996486341529,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x3bfe65f217df9ad7358698580aeb47f692241c48,16973288913231,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x3416cf6c708da44db2624d63ea0aaef7113527c6,18047650322656,0,0x7fae574aac9a3cd8f0e82597f9424c55bd64fa98f7ca50f5cc0f7cd4de137b40,22029756,0x0000000000000000000000000000000000000000000000000000015af962d42100000000000000000000000000000000000000000000000000000009b5578ab2
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x999b9117d378434ea4b4b1042bc056b7dd81d215,3378316721,1,0x636ca7a5f63a6698c82e860e610363e75d97184403fa06f9907243a84e25b68a,22029756,0x00000000000000000000000000000000000000000000000000000179908939f300000000000000000000000000000000000000000000000000000008ebfa84fd
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x999b9117d378434ea4b4b1042bc056b7dd81d215,0x3416cf6c708da44db2624d63ea0aaef7113527c6,131398034741,1,0x636ca7a5f63a6698c82e860e610363e75d97184403fa06f9907243a84e25b68a,22029756,0x00000000000000000000000000000000000000000000000000000179908939f300000000000000000000000000000000000000000000000000000008ebfa84fd
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3bfe65f217df9ad7358698580aeb47f692241c48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,16649747591245,2,0x5b591bca885d5e82a9ff89a24c41ec9f83ba01aa0ffc9101cfa5c742eeaacc4a,22029756,0x0000000000000000000000000000000000000000000000000002629d258e5f090000000000000000000000000000000000000000000049a52b895e00182c8d06
