token_address,from_address,to_address,value,transaction_index,transaction_hash,block_number,reserve_data
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x3bfe65f217df9ad7358698580aeb47f692241c48,692625934111648421859,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,692625934111648421859,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,692625934111648421859,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0x72e95b8931767c79ba4eee721354d6e99a61d004,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,1071804410847,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,0x3bfe65f217df9ad7358698580aeb47f692241c48,1071804410847,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x3bfe65f217df9ad7358698580aeb47f692241c48,17104991623924,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3bfe65f217df9ad7358698580aeb47f692241c48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,17104991623925,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x3bfe65f217df9ad7358698580aeb47f692241c48,17080302017492,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x3416cf6c708da44db2624d63ea0aaef7113527c6,18152106428339,0,0x14194bc2f2daac35057c4d6f45c7fa86af2f7e2e941abd60b0bb26131fea4266,22029751,0x0000000000000000000000000000000000000000000000000000015a01453aca00000000000000000000000000000000000000000000000000000009bc4dbf77
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0xdde99ae4a2177e9a5c99d14aa9baae5706a42a6d,3658706929,1,0xb403f921671c5f1494153f0b9543a0650ff1212a4b557f2ea53455107c94215c,22029751,0x0000000000000000000000000000000000000000000000000000017b2ef4243200000000000000000000000000000000000000000000000000000008e23a4f83
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdde99ae4a2177e9a5c99d14aa9baae5706a42a6d,0x3416cf6c708da44db2624d63ea0aaef7113527c6,142514609972,1,0xb403f921671c5f1494153f0b9543a0650ff1212a4b557f2ea53455107c94215c,22029751,0x0000000000000000000000000000000000000000000000000000017b2ef4243200000000000000000000000000000000000000000000000000000008e23a4f83
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3bfe65f217df9ad7358698580aeb47f692241c48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,16949687922798,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xdac17f958d2ee523a2206206994597c13d831ec7,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x3bfe65f217df9ad7358698580aeb47f692241c48,16967510182387,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x3416cf6c708da44db2624d63ea0aaef7113527c6,16967510182386,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0x72e95b8931767c79ba4eee721354d6e99a61d004,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x0000000000000000000000000000000000000000,1071804410848,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,1071804410848,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x0000000000000000000000000000000000000000,692625934111648421859,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x3bfe65f217df9ad7358698580aeb47f692241c48,692625934111648421859,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3bfe65f217df9ad7358698580aeb47f692241c48,66573679951185389807,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,128480355723,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x00000000003b3cc22af3ae1eac0440bcee416b40,695558352749343003269,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x3bfe65f217df9ad7358698580aeb47f692241c48,18149972689368,2,0x729c3a86c1bd2f144161d33bc3a1a75d1cf70cbb263bc6ec6437c7301a1a61fd,22029751,0x0000000000000000000000000000000000000000000000000002626df28c07150000000000000000000000000000000000000000000049aadd4a34216a07dd56
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x3bfe65f217df9ad7358698580aeb47f692241c48,80833230267422353175,3,0xd1ca94a35b6fcfc8d97caad1b8ef8e9c5a17317d4efda400a3b1eeabeb91e2e1,22029751,0x0000000000000000000000000000000000000000000000000000003ac524601a0000000000000000000000000000000000000000000016d658f1b266ca0033c7
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,80833230267422353175,3,0xd1ca94a35b6fcfc8d97caad1b8ef8e9c5a17317d4efda400a3b1eeabeb91e2e1,22029751,0x0000000000000000000000000000000000000000000000000000003ac524601a0000000000000000000000000000000000000000000016d658f1b266ca0033c7
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,80833230267422353175,3,0xd1ca94a35b6fcfc8d97caad1b8ef8e9c5a17317d4efda400a3b1eeabeb91e2e1,22029751,0x0000000000000000000000000000000000000000000000000000003ac524601a0000000000000000000000000000000000000000000016d658f1b266ca0033c7
0x40aabef1aa8f0eec637e0e7d92fbffb2f26a8b7b,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,152103223,3,0xd1ca94a35b6fcfc8d97caad1b8ef8e9c5a17317d4efda400a3b1eeabeb91e2e1,22029751,0x0000000000000000000000000000000000000000000000000000003ac524601a0000000000000000000000000000000000000000000016d658f1b266ca0033c7
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,0x3bfe65f217df9ad7358698580aeb47f692241c48,152103223,3,0xd1ca94a35b6fcfc8d97caad1b8ef8e9c5a17317d4efda400a3b1eeabeb91e2e1,22029751,0x0000000000000000000000000000000000000000000000000000003ac524601a0000000000000000000000000000000000000000000016d658f1b266ca0033c7
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x3bfe65f217df9ad7358698580aeb47f692241c48,64993663511307926861,3,0xd1ca94a35b6fcfc8d97caad1b8ef8e9c5a17317d4efda400a3b1eeabeb91e2e1,22029751,0x0000000000000000000000000000000000000000000000000000003ac524601a0000000000000000000000000000000000000000000016d658f1b266ca0033c7
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,152103223,3,0xd1ca94a35b6fcfc8d97caad1b8ef8e9c5a17317d4efda400a3b1eeabeb91e2e1,22029751,0x0000000000000000000000000000000000000000000000000000003ac524601a0000000000000000000000000000000000000000000016d658f1b266ca0033c7
0x5c647ce0ae10658ec44fa4e11a51c96e94efd1dd,0x0000000000000000000000000000000000000000,0x3b12bfc36931155a8dc26c6636d0c888e9a3f55c,2,4,0xcc6e604d89c14ba94d6b8ae4a7a094334df5c2a9063707c32138cdadc7da1c2d,22029751,0x0000000000000000000000000000000000000000000000000000003ad1145af70000000000000000000000000000000000000000000016d1b65f11b6894b5cc7
0x5c647ce0ae10658ec44fa4e11a51c96e94efd1dd,0x3b12bfc36931155a8dc26c6636d0c888e9a3f55c,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,200000000,4,0xcc6e604d89c14ba94d6b8ae4a7a094334df5c2a9063707c32138cdadc7da1c2d,22029751,0x0000000000000000000000000000000000000000000000000000003ad1145af70000000000000000000000000000000000000000000016d1b65f11b6894b5cc7
0x5c647ce0ae10658ec44fa4e11a51c96e94efd1dd,0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0x0000000000000000000000000000000000000000,200000000,4,0xcc6e604d89c14ba94d6b8ae4a7a094334df5c2a9063707c32138cdadc7da1c2d,22029751,0x0000000000000000000000000000000000000000000000000000003ad1145af70000000000000000000000000000000000000000000016d1b65f11b6894b5cc7
