token_address,from_address,to_address,value,transaction_index,transaction_hash,block_number,reserve_data
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,290112459031286003912,0,0xdaaa29a15bb6813b3993362f45ee64ba37b7cd626e2d95157eab0f453ece96aa,22029770,0x000000000000000000000000000000000000000000000000000265dde72e0756000000000000000000000000000000000000000000004955d6472345e97fba34
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,565224699049,0,0xdaaa29a15bb6813b3993362f45ee64ba37b7cd626e2d95157eab0f453ece96aa,22029770,0x000000000000000000000000000000000000000000000000000265dde72e0756000000000000000000000000000000000000000000004955d6472345e97fba34
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,71992687566265791082,1,0xef4a68fbe7200d9a44202adbeac20ede309c1cee063524d1a34c93a519b897c4,22029770,0x0000000000000000000000000000000000000000000000000000e5a4103ddda6000000000000000000000000000000000000000000001b80b2b462e4e69280b9
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,140302733903,1,0xef4a68fbe7200d9a44202adbeac20ede309c1cee063524d1a34c93a519b897c4,22029770,0x0000000000000000000000000000000000000000000000000000e5a4103ddda6000000000000000000000000000000000000000000001b80b2b462e4e69280b9
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,55136296108014479621,2,0x4c3a75d900ea3e34f3af57c628bf60000d643a5e7a6486e466653bc4c26b5d31,22029770,0x000000000000000000000000000000000000000000001654128bb0c3a01e4a610000000000000000000000000000000000000000000000000000ba77ecc20d4f
0xdac17f958d2ee523a2206206994597c13d831ec7,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,107473935263,2,0x4c3a75d900ea3e34f3af57c628bf60000d643a5e7a6486e466653bc4c26b5d31,22029770,0x000000000000000000000000000000000000000000001654128bb0c3a01e4a610000000000000000000000000000000000000000000000000000ba77ecc20d4f
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,43455993283584056321,3,0xd02955461bc8dab469cebabcff215ba0bf295c9a126b95527e369b5a3a66dd65,22029770,0x0000000000000000000000000000000000000000000011504f543d498c088e95000000000000000000000000000000000000000000000000000090f3d06bdd40
0xdac17f958d2ee523a2206206994597c13d831ec7,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,0x11b815efb8f581194ae79006d24e0d814b7697f6,84705481192,3,0xd02955461bc8dab469cebabcff215ba0bf295c9a126b95527e369b5a3a66dd65,22029770,0x0000000000000000000000000000000000000000000011504f543d498c088e95000000000000000000000000000000000000000000000000000090f3d06bdd40
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,26698953527524784092,4,0xcc61904a6003ad4a0a703715f82f7cea0169e048371f787086fee99153a27ece,22029770,0x0000000000000000000000000000000000000000000000000000003b311bb0a80000000000000000000000000000000000000000000016db40ca647789f675c1
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,62900931,4,0xcc61904a6003ad4a0a703715f82f7cea0169e048371f787086fee99153a27ece,22029770,0x0000000000000000000000000000000000000000000000000000003b311bb0a80000000000000000000000000000000000000000000016db40ca647789f675c1
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,0xadfb908a1030f152e18045dca54208da2bc90f9f,5056204010000000000,5,0x6af8525635c9d1f1e0c2633eeba10506e38fe02f6238b4f2a95461cb46bbc403,22029770,
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xc7570e308464c7838a3eea1e5788d0d901cc6a80,0xcc00fe2f0097d3ea1e0c7c7fd0e591038bc3382c,2340457494000000,6,0x8fd3bed09f19f9f8ee3395ca9ce2dc74c11efeeb5ee0c79d94072768728ece1a,22029770,
0xdac17f958d2ee523a2206206994597c13d831ec7,0x9e8ad4168e7afa8fcbc5e03a0049ef51ef68d884,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,111317197,7,0xe066d3de488b351def5c054d4240fcd3c4551adea053b1d20ae6872a329bf031,22029770,0x0000000000000000000000000000000000000000000011504e8975134ebd80ba000000000000000000000000000000000000000000000000000090f3d70d94a2
0x15700b564ca08d9439c58ca5053166e8317aa138,0x3c6268cbc2b7b1d4e7edc97b9a506596c61d649c,0x9e8ad4168e7afa8fcbc5e03a0049ef51ef68d884,111287316014196690600,7,0xe066d3de488b351def5c054d4240fcd3c4551adea053b1d20ae6872a329bf031,22029770,0x0000000000000000000000000000000000000000000011504e8975134ebd80ba000000000000000000000000000000000000000000000000000090f3d70d94a2
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,57078080577670619,7,0xe066d3de488b351def5c054d4240fcd3c4551adea053b1d20ae6872a329bf031,22029770,0x0000000000000000000000000000000000000000000011504e8975134ebd80ba000000000000000000000000000000000000000000000000000090f3d70d94a2
0xdac17f958d2ee523a2206206994597c13d831ec7,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x11b815efb8f581194ae79006d24e0d814b7697f6,111317197,7,0xe066d3de488b351def5c054d4240fcd3c4551adea053b1d20ae6872a329bf031,22029770,0x0000000000000000000000000000000000000000000011504e8975134ebd80ba000000000000000000000000000000000000000000000000000090f3d70d94a2
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,142695201444176,7,0xe066d3de488b351def5c054d4240fcd3c4551adea053b1d20ae6872a329bf031,22029770,0x0000000000000000000000000000000000000000000011504e8975134ebd80ba000000000000000000000000000000000000000000000000000090f3d70d94a2
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x127452f3f9cdc0389b0bf59ce6131aa3bd763598,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2071921216345448209,8,0xa02a5b10805618d492905de26957db8813de707f74091ffe3d35799fa22336f4,22029770,0x0000000000000000000000000000000000000000000005b1b8ad1a7aca6446f80000000000000000000000000000000000000000000000000001789debf97ee7
0xd31a59c85ae9d8edefec411d448f90841571b89c,0xd1838c241195afc6a43536d5cdd96994ffefb6d1,0x127452f3f9cdc0389b0bf59ce6131aa3bd763598,32000000000,8,0xa02a5b10805618d492905de26957db8813de707f74091ffe3d35799fa22336f4,22029770,0x0000000000000000000000000000000000000000000005b1b8ad1a7aca6446f80000000000000000000000000000000000000000000000000001789debf97ee7
0xdac17f958d2ee523a2206206994597c13d831ec7,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x6d5273fe6bc292b34065900b9a131ccc3c367a7c,3000000000,9,0x005bd2db5be0f3ebd24e1003a1abecb57ceec14d48d2e6cc15b67ad22ba14325,22029770,
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x74906adbb7aaa37c09af7d58bed4ecb0903246ab,0xe385521c2a18a6323da71e663e4fd3800d8ce9c1,141164778823024540,10,0x150f1550167f90905b17af6d1347a715420c2a0a94c8e0b4e149f16a84703214,22029770,
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x012259c7510e65b3acad37cbb4fd67eaac24937c,0xf65d5296fac39fea19f1715eef504eb238ab072b,809001633675000,11,0x3c33806413e095bc603993ecef94efb5724ca93a82e7a745000fa7c5c368fcf3,22029770,
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa1280ba719747c88eab200f6d9b5f34b95c64ea8,0x91189cff46ef750b2d18e5f44ec3938da5491975,1997204213,12,0x4a39219d8701691257a8dbd1e91c57af4dd04e0b3dd0e998382c4dd175ee7f4c,22029770,
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x6a71978d1efe2943c5a066915a4873dc3ba6ee21,10170000000000000,13,0x4a3bb731565b85fc7f906671eb0a0683f3c2745a6abe85d3bc4ed517ffdbe636,22029770,
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x9a8c78ee13041b0da6487b9ac290bace66243d83,0x69e3ddd15552d10c9af3f8d728e5c9778ea5a09a,15777140000000000,14,0x57af00f93570e63dfe962a8dd999fe5c56ae40c02f2344bfd2487d2c5e4048b6,22029770,
0xe9689028ede16c2fdfe3d11855d28f8e3fc452a3,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x7176f0f071379fee51668eb6387dda9129e5ca6b,410484830000000000000000,15,0x66114fcc8da94abc3c5f3cbaf7391308d032eed4083335adce7e66c93e00a1d9,22029770,
0xdac17f958d2ee523a2206206994597c13d831ec7,0xa5d98eee59a6d53fe2438649c376e3380a0a8c64,0x63c79fccd0a21e4a4d87056a0efe3b85d8c373d4,2445344810,16,0xb90a2c2534007a10775ad8890e7b46683680560c1daac4a75a12497abf270bc5,22029770,
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x8d71184c87b76fb38ecce3c2822f2fb74d07eafd,57136090000000000,17,0xf361471ac5ae4a438656df251627666de70ee8c9048ff933dbf2f6cc5649254b,22029770,
0xdac17f958d2ee523a2206206994597c13d831ec7,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x53afa74616d90bf59925e10b2b111353ce6859b2,150990000,18,0xf7b984bf928f818ff022456f00e4722759e8fab854bbe9391972c1323b1d906f,22029770,
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x685b7c9a85b8f1e1a168892fb2dd35399bfdcb99,11092600000,19,0xff5ec4cf01a1ea981977bab788f4a0e4cfccb4221b0657676c419a9a74f1bd44,22029770,
0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xbe6fb499b028214f45412e216eea07240b857322,0x1bac08001d761c303901d5e32273a24c07d3f3da,32871714096862414,20,0x8539dc8d5104fc96aee97267b64226ab8b94fb943b5a5467e794ded146e9f30d,22029770,
0xdac17f958d2ee523a2206206994597c13d831ec7,0x18954b59fd5f068f6b77a58339e1ce8b2df9751d,0xcb89f458bf3d09422ed67d78882a68f154a38042,10615000000,21,0xd6f571d0fc5b10ea4717f60b3650f0a1fb45471580e3d6311c67848df413b040,22029770,
