token_address,from_address,to_address,value,transaction_index,transaction_hash,block_number,reserve_data
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x3bfe65f217df9ad7358698580aeb47f692241c48,701462406235845134312,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,701462406235845134312,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,701462406235845134312,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0x72e95b8931767c79ba4eee721354d6e99a61d004,0x0000000000000000000000000000000000000000,0x3bfe65f217df9ad7358698580aeb47f692241c48,1092116667970,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,0x3bfe65f217df9ad7358698580aeb47f692241c48,1092116667970,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x3bfe65f217df9ad7358698580aeb47f692241c48,17581366029733,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3bfe65f217df9ad7358698580aeb47f692241c48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,17581366029734,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x3bfe65f217df9ad7358698580aeb47f692241c48,17556155789638,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3bfe65f217df9ad7358698580aeb47f692241c48,0x3416cf6c708da44db2624d63ea0aaef7113527c6,18648272457608,0,0xde5aa0c1521d97a48496f10bb8aff364e490c8fc3a4f5d9d587538f15d80cd36,22029771,0x0000000000000000000000000000000000000000000000000000015ebbd89a32000000000000000000000000000000000000000000000000000000099ab36ef3
0xdac17f958d2ee523a2206206994597c13d831ec7,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x5a89d0400ab44bf82dc39f54ed4943d40906ec5d,5272998058,1,0xee9fcd2b9996e96b642cb4cda47fc140f98fdaf07ee02657743d4bfcc4670106,22029771,0x00000000000000000000000000000000000000000000000000000192239dcd4b000000000000000000000000000000000000000000000000000000086067de44
